,length,breadth,area,lbr,chalk,ecc,b,g,r
0,5.142828119731351,1.8674329424865284,7.78563389876931,0.3983463042873137,1.0269153090702123,0.906523453127312,69.61100669540858,91.72424055788449,104.5080980668746
1,5.178514223716153,1.906098345268069,7.997237200087993,0.4017275681231195,1.027866238351664,0.9057621792962248,66.48666368223269,89.50931268247703,101.5393383474202
2,5.165112237065857,1.9181242714951008,7.985728655871477,0.4047277538360092,1.0285184602962256,0.9037662368838458,88.75884369643136,117.01150176378088,131.8599919248587
3,4.98367566810213,1.91046859368489,7.670726949585827,0.4144341265422321,1.025979919776214,0.9001358969054573,74.94778134168067,99.87803505085,113.017401804419
4,4.993522475874815,1.8985975233577912,7.625445336842247,0.411905657332207,1.0260695959979254,0.9010023847547352,71.23106103937799,95.9312223005362,109.93903258065826
5,4.892211201246352,1.885378366717436,7.412148577341586,0.4182432335316964,1.0262442868184851,0.8963546780588628,87.87794999438859,116.8763226877014,131.69505835858465
6,4.954249399471914,1.901369679979451,7.60510101210067,0.4181418786506726,1.0280248143358215,0.8961655978263167,68.5746504723133,92.86041883862067,106.75096821250334
7,5.0138862594297455,1.8889350784314272,7.60156274054309,0.4104533098903338,1.0226735348478746,0.8984618770585113,58.14970046043016,79.16556806605854,92.2434945705444
8,4.928808401508414,1.8727250501810409,7.362511686555217,0.4144953973843496,1.0199302581869547,0.8982621384103495,49.33465548159631,67.99396891974625,78.88784535424456
9,5.048315523482977,1.9222563272285325,7.811031147501327,0.413907839752569,1.0263659929572446,0.899445560118531,84.63619244609713,112.49346917957506,127.2743827002529
10,4.96304998022476,1.9201279173841284,7.69809434719717,0.4251941721192396,1.025454928311238,0.8897666808237,76.60929749058457,106.63848815464836,122.39883207483082
11,4.728603997486792,1.8351641590933545,6.9643638073207095,0.4247037245078685,1.019187858643557,0.8921477049833564,79.35634154007334,104.27775798847564,118.20584180199056
12,4.762809997946102,1.8756116708533823,7.168045730130185,0.4302862503032844,1.0203583955643545,0.8878967370919404,72.66880158949833,100.9487275216228,115.12921969106915
13,4.850305305423536,1.8604489155546835,7.244024491819448,0.4222588154729688,1.0218771676395189,0.8906034522202089,79.10707889312476,109.05575296865096,124.51984271241152
14,4.648328239933582,1.847791922062981,6.837125560209661,0.4338624725689756,1.017689843865007,0.8852923259771884,60.43643437805968,88.35110356464071,102.56086510423444
15,4.879314514329369,1.9275625686126208,7.555246443120711,0.4318682444581105,1.0244233141326018,0.8873854985512024,86.31220418006123,117.01643300676405,132.19617678725442
16,4.919131769945701,1.8762850089445329,7.42377115374818,0.4205210581775291,1.0227258310487486,0.893308176634729,78.86312938205245,107.1628586876694,121.42515397174
17,4.751230084566712,1.8771562836003328,7.154293453673762,0.4312984079572579,1.020531670163118,0.8879275232998052,62.55910041732576,87.05291101818777,100.98823070879038
18,5.131662411732337,1.9987301133587272,8.21672956363727,0.4251752712453256,1.0212819877647823,0.8915792874215522,81.06613565259828,111.9651151644023,127.05173727004156
19,5.172220616708617,2.0516248442851457,8.508275639864248,0.4332442172254123,1.022481797740924,0.8873494054956734,80.17019473471308,109.94869429450536,124.75889247034317
