,length,breadth,area,lbr,chalk,ecc,b,g,r
0,3.141375759642786,1.5205626280594036,3.776007707992755,0.5406795311268433,1.01254291481806,0.7986759946102753,93.2073620775348,108.07695079522864,108.56934642147118
1,3.187480968369076,1.5639956882661532,3.965085667736902,0.5461611363541846,1.0084263316438045,0.7997919460917993,104.49605329020832,118.06324636820187,119.6896758472362
2,3.176857075464568,1.6038737490889363,4.058534184328367,0.5602018959371723,1.0113966193243646,0.7891715520148912,149.30361276146388,177.3782199656537,187.24508538575589
3,3.2359100293149328,1.6875771890096036,4.323380366884188,0.5722477485797443,1.0053987188579734,0.78407611190641,142.25263384659573,151.12950215939514,153.50613452877997
4,2.8668151704348888,1.6300830728325697,3.6659067081769385,0.6161690636091199,0.9983010708928348,0.7470863106917247,140.38282266341548,148.681020337454,150.30910838143677
5,3.6454022543019033,1.7153812886736826,4.932640454436982,0.5217951936921689,0.997685210065818,0.8194235197831036,127.51231898791367,136.13852479385517,135.78302948153168
6,3.166005263634456,1.5555233068536916,3.893006178513727,0.5483352434633666,1.00541828477035,0.7951601421949464,104.53616859593603,115.306649733511,117.73427610759494
7,3.0358538240903234,1.5459357781317409,3.739305327005693,0.5654832631217335,1.010287007476841,0.7850720105332478,127.61355273793296,141.97463536451485,143.53675911739515
8,3.1086974999299626,1.5582904848882395,3.844756222321557,0.563941045242614,1.007981646748585,0.7810705923683773,100.2264013630004,114.18338448345897,115.63596154714084
9,2.957427456994309,1.485028002125666,3.4987371095482,0.5575364175751113,1.0111447768432773,0.7953661211963622,115.8543014724614,126.5446196565955,131.5666874713405
10,3.0057495130964806,1.4587421085720076,3.482369986704529,0.5411663020435956,1.010215893499757,0.8068959761836554,119.54146441556112,130.74336498816953,134.8849076324277
11,3.1329644344919325,1.4830035493756353,3.706157298510232,0.5307570995300214,1.0119418197242287,0.8131572337276636,114.23821871536671,126.29769915633965,131.3232687994146
12,3.303734830073716,1.556222190015288,4.098952246599623,0.5275186558683813,1.010899557331869,0.8094954701603145,122.0762048127059,134.91549403320462,138.75879747801994
13,3.005307942353786,1.478128444788818,3.5328731299655827,0.5514668727509757,1.0089029699638048,0.7910942786168212,117.7580531133871,129.21106377836188,132.34013112178616
14,3.0639342035984214,1.4984695219563713,3.6568047544734426,0.5481420703388759,1.0122716516871944,0.7967482710992971,115.74406225163116,129.75669864271237,132.31271217246118
15,3.2715782776837483,1.5325580413885846,3.991966148760645,0.5274091314320936,1.0103692313884671,0.8100158483695832,119.8637334493326,134.44691811787936,138.48483130416082
16,3.418462797512104,1.5682128985820252,4.265242466864828,0.5147539717746764,1.0065452294231785,0.8239095123838734,118.46668232049718,135.8085320037569,138.06006075018485
17,3.35736491030728,1.5440048976042626,4.126836848979977,0.5178551709325085,1.0075435873093386,0.8197085289696928,102.00647888618298,116.41043284473648,118.8141111060056
18,3.1053722536286146,1.4945140292255708,3.701164040385693,0.5414897223218137,1.0114129529131142,0.8002532580080733,112.22562555278856,128.70488461224824,130.60758127952127
19,3.3413837033880105,1.6215903668446436,4.303770116112571,0.5423925113204101,1.0044330951866702,0.8051775747558982,117.63647065118519,126.65835518219274,129.69818074803362
